124929	+84000	+100	+0.12	+84100	+84000	-56	284559	24020	+84000	+85300	-83500	2	-252720	-20909192800	-52.96	0.17	279	98.32	137464	2	0	-53.46	000000	000000	7690	090029	094632	092008	139944	137595	-49.58	2360	2998	-4704	-56	 0	-56	16800	13440
124936	+84000	+100	+0.12	+84100	+84000	-8	284567	24021	+84000	+85300	-83500	2	-252712	-20908520800	-52.96	0.17	279	98.32	137464	2	0	-53.46	000000	000000	7688	090029	094632	092008	139952	137595	-49.58	2361	2998	-672	-8	 0	-8	16800	13440
124940	+84100	+200	+0.24	+84100	+84000	+15	284582	24022	+84000	+85300	-83500	2	-252697	-20907259300	-52.97	0.17	279	98.33	137628	2	0	-53.47	000000	000000	7688	090029	094632	092008	139952	137610	-49.58	2361	2999	+1261	 0	+15	+15	16820	13456
124943	+84000	+100	+0.12	+84100	+84000	-1	284583	24022	+84000	+85300	-83500	2	-252696	-20907175300	-52.97	0.17	279	98.33	137464	2	0	-53.47	000000	000000	7688	090029	094632	092008	139953	137610	-49.58	2362	2999	-84	-1	 0	-1	16800	13440
124947	+84000	+100	+0.12	+84100	+84000	-39	284622	24025	+84000	+85300	-83500	2	-252657	-20903899300	-52.97	0.17	279	98.30	137464	2	0	-53.47	000000	000000	7689	090029	094632	092008	139992	137610	-49.57	2363	2999	-3276	-39	 0	-39	16800	13440
124953	+84000	+100	+0.12	+84100	+84000	-3	284625	24026	+84000	+85300	-83500	2	-252654	-20903647300	-52.98	0.17	279	98.30	137464	2	0	-53.47	000000	000000	7689	090029	094632	092008	139995	137610	-49.57	2364	2999	-252	-3	 0	-3	16800	13440
124956	+84100	+200	+0.24	+84100	+84000	+9	284634	24027	+84000	+85300	-83500	2	-252645	-20902890400	-52.98	0.17	279	98.30	137628	2	0	-53.48	000000	000000	7690	090029	094632	092008	139995	137619	-49.57	2364	3000	+756	 0	+9	+9	16820	13456
124958	+84000	+100	+0.12	+84100	+84000	-17	284651	24028	+84000	+85300	-83500	2	-252628	-20901462400	-52.98	0.17	279	98.29	137464	2	0	-53.48	000000	000000	7690	090029	094632	092008	140012	137619	-49.57	2365	3000	-1428	-17	 0	-17	16800	13440
124959	+84000	+100	+0.12	+84100	+84000	-56	284707	24033	+84000	+85300	-83500	2	-252572	-20896758400	-52.99	0.17	279	98.25	137464	2	0	-53.49	000000	000000	7692	090029	094632	092008	140068	137619	-49.56	2366	3000	-4704	-56	 0	-56	16800	13440
125001	+84000	+100	+0.12	+84100	+84000	-50	284757	24037	+84000	+85300	-83500	2	-252522	-20892558400	-53.00	0.17	279	98.22	137464	2	0	-53.50	000000	000000	7689	090029	094632	092008	140118	137619	-49.55	2367	3000	-4200	-50	 0	-50	16800	13440
125001	+84000	+100	+0.12	+84100	+84000	-50	284807	24041	+84000	+85300	-83500	2	-252472	-20888358400	-53.01	0.17	279	98.18	137464	2	0	-53.51	000000	000000	7690	090029	094632	092008	140168	137619	-49.54	2368	3000	-4200	-50	 0	-50	16800	13440
125001	+84000	+100	+0.12	+84100	+84000	-50	284857	24045	+84000	+85300	-83500	2	-252422	-20884158400	-53.02	0.17	279	98.15	137464	2	0	-53.52	000000	000000	7692	090029	094632	092008	140218	137619	-49.53	2369	3000	-4200	-50	 0	-50	16800	13440
125001	+84000	+100	+0.12	+84100	+84000	-50	284907	24049	+84000	+85300	-83500	2	-252372	-20879958400	-53.03	0.17	279	98.11	137464	2	0	-53.53	000000	000000	7693	090029	094632	092008	140268	137619	-49.52	2370	3000	-4200	-50	 0	-50	16800	13440
125001	+84000	+100	+0.12	+84100	+84000	-50	284957	24054	+84000	+85300	-83500	2	-252322	-20875758400	-53.04	0.17	279	98.08	137464	2	0	-53.54	000000	000000	7694	090029	094632	092008	140318	137619	-49.51	2371	3000	-4200	-50	 0	-50	16800	13440
125001	+84000	+100	+0.12	+84100	+84000	-189	285146	24070	+84000	+85300	-83500	2	-252133	-20859882400	-53.07	0.17	279	97.94	137464	2	0	-53.57	000000	000000	7700	090029	094632	092008	140507	137619	-49.48	2372	3000	-15876	-189	 0	-189	16800	13440
125001	+84000	+100	+0.12	+84100	+84000	-4	285150	24070	+84000	+85300	-83500	2	-252129	-20859546400	-53.07	0.17	279	97.94	137464	2	0	-53.57	000000	000000	7700	090029	094632	092008	140511	137619	-49.48	2373	3000	-336	-4	 0	-4	16800	13440
125002	+84000	+100	+0.12	+84100	+84000	-100	285250	24078	+84000	+85300	-83500	2	-252029	-20851146400	-53.09	0.17	279	97.87	137464	2	0	-53.59	000000	000000	7702	090029	094632	092008	140611	137619	-49.46	2374	3000	-8400	-100	 0	-100	16800	13440
125002	+84000	+100	+0.12	+84100	+84000	-93	285343	24086	+84000	+85300	-83500	2	-251936	-20843334400	-53.11	0.17	279	97.81	137464	2	0	-53.61	000000	000000	7705	090029	094632	092008	140704	137619	-49.45	2375	3000	-7812	-93	 0	-93	16800	13440
125002	+84000	+100	+0.12	+84100	+84000	-93	285436	24094	+84000	+85300	-83500	2	-251843	-20835522400	-53.13	0.17	279	97.74	137464	2	0	-53.63	000000	000000	7707	090029	094632	092008	140797	137619	-49.43	2376	3000	-7812	-93	 0	-93	16800	13440
125002	+84000	+100	+0.12	+84100	+84000	-189	285625	24110	+84000	+85300	-83500	2	-251654	-20819646400	-53.16	0.17	279	97.61	137464	2	0	-53.66	000000	000000	7712	090029	094632	092008	140986	137619	-49.40	2377	3000	-15876	-189	 0	-189	16800	13440
125002	+84000	+100	+0.12	+84000	 83900	-127	285752	24120	+84000	+85300	-83500	2	-251527	-20808978400	-53.19	0.17	279	97.52	137464	2	0	-53.69	000000	000000	7716	090029	094632	092008	141113	137619	-49.37	2378	3000	-10668	-127	 0	-127	16800	13440
125006	+84000	+100	+0.12	+84000	 83900	+2	285754	24121	+84000	+85300	-83500	2	-251525	-20808810400	-53.19	0.17	279	97.53	137464	2	0	-53.69	000000	000000	7716	090029	094632	092008	141113	137621	-49.37	2378	3001	+168	 0	+2	+2	16800	13440
125006	+84000	+100	+0.12	+84000	 83900	+100	285854	24129	+84000	+85300	-83500	2	-251425	-20800410400	-53.20	0.17	279	97.60	137464	2	0	-53.70	000000	000000	7719	090029	094632	092008	141113	137721	-49.39	2378	3002	+8400	 0	+100	+100	16800	13440
125008	+84000	+100	+0.12	+84000	 83900	+1	285855	24129	+84000	+85300	-83500	2	-251424	-20800326400	-53.20	0.17	279	97.60	137464	2	0	-53.70	000000	000000	7719	090029	094632	092008	141113	137722	-49.39	2378	3003	+84	 0	+1	+1	16800	13440
125017	+84000	+100	+0.12	+84000	 83900	+31	285886	24132	+84000	+85300	-83500	2	-251393	-20797722400	-53.21	0.17	279	97.62	137464	2	0	-53.71	000000	000000	7720	090029	094632	092008	141113	137753	-49.40	2378	3004	+2604	 0	+31	+31	16800	13440
125021	+84000	+100	+0.12	+84000	 83900	+3	285889	24132	+84000	+85300	-83500	2	-251390	-20797470400	-53.21	0.17	279	97.62	137464	2	0	-53.71	000000	000000	7720	090029	094632	092008	141113	137756	-49.40	2378	3005	+252	 0	+3	+3	16800	13440
125025	+84000	+100	+0.12	+84000	 83900	+1	285890	24132	+84000	+85300	-83500	2	-251389	-20797386400	-53.21	0.17	279	97.62	137464	2	0	-53.71	000000	000000	7720	090029	094632	092008	141113	137757	-49.40	2378	3006	+84	 0	+1	+1	16800	13440
125027	+84000	+100	+0.12	+84000	 83900	+10	285900	24133	+84000	+85300	-83500	2	-251379	-20796546400	-53.21	0.17	279	97.63	137464	2	0	-53.71	000000	000000	7720	090029	094632	092008	141113	137767	-49.40	2378	3007	+840	 0	+10	+10	16800	13440
125030	 83900	 0	0.00	+84000	 83900	-1	285901	24133	+84000	+85300	-83500	3	-251378	-20796462500	-53.21	0.17	278	97.63	137301	2	0	-53.71	000000	000000	7717	090029	094632	092008	141114	137767	-49.40	2379	3007	-83	-1	 0	-1	16780	13424
125042	+84000	+100	+0.12	+84000	 83900	+9	285910	24134	+84000	+85300	-83500	2	-251369	-20795706500	-53.21	0.17	279	97.63	137464	2	0	-53.72	000000	000000	7718	090029	094632	092008	141114	137776	-49.40	2379	3008	+756	 0	+9	+9	16800	13440
125047	+84000	+100	+0.12	+84000	 83900	+5	285915	24134	+84000	+85300	-83500	2	-251364	-20795286500	-53.22	0.17	279	97.64	137464	2	0	-53.72	000000	000000	7718	090029	094632	092008	141114	137781	-49.40	2379	3009	+420	 0	+5	+5	16800	13440
125049	+84000	+100	+0.12	+84000	 83900	+9	285924	24135	+84000	+85300	-83500	2	-251355	-20794530500	-53.22	0.17	279	97.64	137464	2	0	-53.72	000000	000000	7718	090029	094632	092008	141114	137790	-49.40	2379	3010	+756	 0	+9	+9	16800	13440
125056	 83900	 0	0.00	+84000	 83900	-4	285928	24135	+84000	+85300	-83500	3	-251351	-20794194900	-53.22	0.17	278	97.64	137301	2	0	-53.72	000000	000000	7718	090029	094632	092008	141118	137790	-49.40	2380	3010	-335	-4	 0	-4	16780	13424
125104	 83900	 0	0.00	+84000	 83900	-7	285935	24136	+84000	+85300	-83500	3	-251344	-20793607600	-53.22	0.17	278	97.64	137301	2	0	-53.72	000000	000000	7674	090029	094632	092008	141125	137790	-49.40	2381	3010	-587	-7	 0	-7	16780	13424
125105	 83900	 0	0.00	+84000	 83900	-2	285937	24136	+84000	+85300	-83500	3	-251342	-20793439800	-53.22	0.17	278	97.64	137301	2	0	-53.72	000000	000000	7674	090029	094632	092008	141127	137790	-49.40	2382	3010	-167	-2	 0	-2	16780	13424
125108	+84000	+100	+0.12	+84000	 83900	+5	285942	24136	+84000	+85300	-83500	2	-251337	-20793019800	-53.22	0.17	279	97.64	137464	2	0	-53.72	000000	000000	7675	090029	094632	092008	141127	137795	-49.40	2382	3011	+420	 0	+5	+5	16800	13440
125113	+84000	+100	+0.12	+84000	 83900	+1	285943	24136	+84000	+85300	-83500	2	-251336	-20792935800	-53.22	0.17	279	97.64	137464	2	0	-53.72	000000	000000	7675	090029	094632	092008	141127	137796	-49.40	2382	3012	+84	 0	+1	+1	16800	13440
125116	+84000	+100	+0.12	+84000	 83900	+16	285959	24138	+84000	+85300	-83500	2	-251320	-20791591800	-53.22	0.17	279	97.65	137464	2	0	-53.72	000000	000000	7675	090029	094632	092008	141127	137812	-49.41	2382	3013	+1344	 0	+16	+16	16800	13440
125120	+84000	+100	+0.12	+84000	 83900	+1	285960	24138	+84000	+85300	-83500	2	-251319	-20791507800	-53.22	0.17	279	97.65	137464	2	0	-53.72	000000	000000	7675	090029	094632	092008	141127	137813	-49.41	2382	3014	+84	 0	+1	+1	16800	13440
125123	 83900	 0	0.00	+84000	 83900	-1	285961	24138	+84000	+85300	-83500	3	-251318	-20791423900	-53.22	0.17	278	97.65	137301	2	0	-53.72	000000	000000	7675	090029	094632	092008	141128	137813	-49.41	2383	3014	-83	-1	 0	-1	16780	13424
125125	+84000	+100	+0.12	+84000	 83900	+1	285962	24138	+84000	+85300	-83500	2	-251317	-20791339900	-53.22	0.17	279	97.65	137464	2	0	-53.72	000000	000000	7675	090029	094632	092008	141128	137814	-49.41	2383	3015	+84	 0	+1	+1	16800	13440
125127	 83900	 0	0.00	+84000	 83900	-1	285963	24138	+84000	+85300	-83500	3	-251316	-20791256000	-53.22	0.17	278	97.65	137301	2	0	-53.73	000000	000000	7675	090029	094632	092008	141129	137814	-49.41	2384	3015	-83	-1	 0	-1	16780	13424
125130	 83900	 0	0.00	+84000	 83900	-1	285964	24138	+84000	+85300	-83500	3	-251315	-20791172100	-53.22	0.17	278	97.65	137301	2	0	-53.73	000000	000000	7644	090029	094632	092008	141130	137814	-49.41	2385	3015	-83	-1	 0	-1	16780	13424
125134	 83900	 0	0.00	+84000	 83900	-9	285973	24139	+84000	+85300	-83500	3	-251306	-20790417000	-53.23	0.17	278	97.64	137301	2	0	-53.73	000000	000000	7645	090029	094632	092008	141139	137814	-49.40	2386	3015	-755	-9	 0	-9	16780	13424
125137	 83900	 0	0.00	+84000	 83900	-1	285974	24139	+84000	+85300	-83500	3	-251305	-20790333100	-53.23	0.17	278	97.64	137301	2	0	-53.73	000000	000000	7645	090029	094632	092008	141140	137814	-49.40	2387	3015	-83	-1	 0	-1	16780	13424
125139	 83900	 0	0.00	+84000	 83900	-5	285979	24139	+84000	+85300	-83500	3	-251300	-20789913600	-53.23	0.17	278	97.64	137301	2	0	-53.73	000000	000000	7645	090029	094632	092008	141145	137814	-49.40	2388	3015	-419	-5	 0	-5	16780	13424
125151	 83900	 0	0.00	+84000	 83900	-17	285996	24141	+84000	+85300	-83500	3	-251283	-20788487300	-53.23	0.17	278	97.63	137301	2	0	-53.73	000000	000000	7645	090029	094632	092008	141162	137814	-49.40	2389	3015	-1426	-17	 0	-17	16780	13424
125151	 83900	 0	0.00	+84000	 83900	-4	286000	24141	+84000	+85300	-83500	3	-251279	-20788151700	-53.23	0.17	278	97.63	137301	2	0	-53.73	000000	000000	7645	090029	094632	092008	141166	137814	-49.40	2390	3015	-335	-4	 0	-4	16780	13424
125152	 83900	 0	0.00	+84000	 83900	-13	286013	24142	+84000	+85300	-83500	3	-251266	-20787061000	-53.23	0.17	278	97.62	137301	2	0	-53.73	000000	000000	7646	090029	094632	092008	141179	137814	-49.40	2391	3015	-1090	-13	 0	-13	16780	13424
125153	 83900	 0	0.00	+84000	 83900	-1	286014	24142	+84000	+85300	-83500	3	-251265	-20786977100	-53.23	0.17	278	97.62	137301	2	0	-53.73	000000	000000	7646	090029	094632	092008	141180	137814	-49.40	2392	3015	-83	-1	 0	-1	16780	13424
125211	+84000	+100	+0.12	+84000	 83900	+4	286018	24143	+84000	+85300	-83500	2	-251261	-20786641100	-53.23	0.17	279	97.62	137464	2	0	-53.74	000000	000000	7613	090029	094632	092008	141180	137818	-49.40	2392	3016	+336	 0	+4	+4	16800	13440
125213	 83900	 0	0.00	+84000	 83900	-3	286021	24143	+84000	+85300	-83500	3	-251258	-20786389400	-53.24	0.17	278	97.62	137301	2	0	-53.74	000000	000000	7613	090029	094632	092008	141183	137818	-49.40	2393	3016	-251	-3	 0	-3	16780	13424
125216	 83900	 0	0.00	+84000	 83900	-4	286025	24143	+84000	+85300	-83500	3	-251254	-20786053800	-53.24	0.17	278	97.61	137301	2	0	-53.74	000000	000000	7614	090029	094632	092008	141187	137818	-49.40	2394	3016	-335	-4	 0	-4	16780	13424
125219	 83900	 0	0.00	+84000	 83900	-7	286032	24144	+84000	+85300	-83500	3	-251247	-20785466500	-53.24	0.17	278	97.61	137301	2	0	-53.74	000000	000000	7614	090029	094632	092008	141194	137818	-49.40	2395	3016	-587	-7	 0	-7	16780	13424
125221	 83900	 0	0.00	+84000	 83900	-22	286054	24146	+84000	+85300	-83500	3	-251225	-20783620700	-53.24	0.17	278	97.59	137301	2	0	-53.74	000000	000000	7614	090029	094632	092008	141216	137818	-49.39	2396	3016	-1845	-22	 0	-22	16780	13424
125221	 83900	 0	0.00	+84000	 83900	-1	286055	24146	+84000	+85300	-83500	3	-251224	-20783536800	-53.24	0.17	278	97.59	137301	2	0	-53.74	000000	000000	7614	090029	094632	092008	141217	137818	-49.39	2397	3016	-83	-1	 0	-1	16780	13424
125225	 83900	 0	0.00	+84000	 83900	-11	286066	24147	+84000	+85300	-83500	3	-251213	-20782613900	-53.24	0.17	278	97.59	137301	2	0	-53.74	000000	000000	7615	090029	094632	092008	141228	137818	-49.39	2398	3016	-922	-11	 0	-11	16780	13424
125225	 83900	 0	0.00	+84000	 83900	-1	286067	24147	+84000	+85300	-83500	3	-251212	-20782530000	-53.24	0.17	278	97.58	137301	2	0	-53.74	000000	000000	7615	090029	094632	092008	141229	137818	-49.39	2399	3016	-83	-1	 0	-1	16780	13424
125231	 83900	 0	0.00	+84000	 83900	-64	286131	24152	+84000	+85300	-83500	3	-251148	-20777160400	-53.26	0.17	278	97.54	137301	2	0	-53.76	000000	000000	7613	090029	094632	092008	141293	137818	-49.38	2400	3016	-5369	-64	 0	-64	16780	13424
125236	 83900	 0	0.00	+84000	 83900	-21	286152	24154	+84000	+85300	-83500	3	-251127	-20775398500	-53.26	0.17	278	97.53	137301	2	0	-53.76	000000	000000	7614	090029	094632	092008	141314	137818	-49.37	2401	3016	-1761	-21	 0	-21	16780	13424
125237	 83900	 0	0.00	+84000	 83900	-1	286153	24154	+84000	+85300	-83500	3	-251126	-20775314600	-53.26	0.17	278	97.53	137301	2	0	-53.76	000000	000000	7614	090029	094632	092008	141315	137818	-49.37	2402	3016	-83	-1	 0	-1	16780	13424
125238	 83900	 0	0.00	+84000	 83900	-5	286158	24154	+84000	+85300	-83500	3	-251121	-20774895100	-53.26	0.17	278	97.52	137301	2	0	-53.76	000000	000000	7614	090029	094632	092008	141320	137818	-49.37	2403	3016	-419	-5	 0	-5	16780	13424
125239	 83900	 0	0.00	+84000	 83900	-1	286159	24155	+84000	+85300	-83500	3	-251120	-20774811200	-53.26	0.17	278	97.52	137301	2	0	-53.76	000000	000000	7614	090029	094632	092008	141321	137818	-49.37	2404	3016	-83	-1	 0	-1	16780	13424
